probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
patch_sem_llama_3_1_8b_TSAR_09-a2_4302322e,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The original states 'some bridge collapses are mysteries' implying engineers don't initially know the cause, while the transformed text says engineers 'often uncover the reasons,' removing the notion of mystery and changing the epistemic status from unknown to known.",mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved."
patch_sem_llama_3_1_8b_TSAR_09-b1_32425aea,semantic,1,TSAR2025,,,claude-haiku,False,high,"['CONTENT', 'AGENTS', 'MODALS']","Original states 'some collapses are mysteries' (unknowns), but transformed omits this mystery element and implies reasons are always found; original uses 'could happen' (possibility modal) while transformed uses definitive causal language; original says engineers 'realise why' after investigation, transformed says they 'uncover reasons,' losing the uncertainty of the original.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor stylistic changes."
patch_sem_llama_3_1_8b_TSAR_12-a2_be751e5c,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text is incomplete, cutting off mid-sentence before addressing the full causal question about language and brain development.",mistral-large-3,True,high,[],"All key points, including the timeline, the mention of cave paintings, the uncertainty about the connection to language, the lack of sudden increase in brain size, and the questions about the relationship between language and brain development, are preserved."
patch_sem_llama_3_1_8b_TSAR_12-b1_cd013dd1,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text is incomplete, cutting off mid-word ('linguistic ca'), making it impossible to verify full semantic equivalence.",mistral-large-3,True,high,[],"All key elements including time frame, events, and questions are preserved with only minor phrasing differences."
patch_sem_llama_3_1_8b_TSAR_20-a2_49467e52,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text is incomplete, cutting off mid-word ('smart h' instead of 'smart home she designed herself'), making a full semantic comparison impossible.",mistral-large-3,True,high,[],"All key information, including Julie Wong's field of expertise, number of publications, recognition, and personal life, is preserved in both texts."
patch_sem_llama_3_1_8b_ASSET_test_0017_23d8f90f,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey that Fives is a British sport with origins shared with other racquet/racket sports, with only minor stylistic and word choice variations.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS']","The original text states that Fives is a British sport with shared origins, while the transformed text states that Fives has its roots in Britain, changing the agent and the action."
patch_sem_gpt_4_1_ASSET_val_1676_8748564e,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies 'dark albedo feature about across' with incomplete size specification, while the transformed text says 'roughly in size' which is equally vague but the original's incomplete measurement is not preserved.",mistral-large-3,True,high,[],"All key information, including the name 'Olbers', the honor to Vesta's discoverer, the absence on elevation maps, and the uncertain nature of the feature, is preserved."
patch_sem_llama_3_1_8b_ASSET_test_0020_374f7f67,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies 'craftwork' from northern New Ireland, but the transformed text specifies 'woodcarvings,' which is a narrower category that excludes other potential craftwork forms.",mistral-large-3,True,high,[],"All key elements including entities, events, and content are preserved with only stylistic changes."
patch_sem_llama_3_1_8b_ASSET_test_0039_374e47de,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","The original states the MPC 'oversees' designations (passive governance role), while the transformed text states it 'assigns' them (active creation role), and the original specifies MPC is a 'branch' of the IAU whereas the transformed text says it's an 'affiliate' (different organizational relationship).",mistral-large-3,True,high,[],"Both sentences convey that the Minor Planet Center, part of the IAU, manages the naming and numbering of minor planets."
patch_sem_llama_3_1_8b_ASSET_test_0040_735a6943,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'ACTIONS']","The original specifies 'early on September 30' (specific time), states wind shear 'began to dramatically increase' (two separate actions: began + increase), and uses neutral 'weakening trend began' (observation), while the transformed version omits the specific timing, combines actions into 'started to unfold', and adds interpretive language like 'downward spiral in storm intensity' that goes beyond the original's factual content.",mistral-large-3,True,high,[],"All key elements including the date, the increase in wind shear, and the start of the weakening trend are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0050_188ff911,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies 'post-Rapture' films while the transformed text says 'post-apocalyptic,' which are semantically distinct concepts in Christian theology.",mistral-large-3,True,high,[],"All key information and entities are preserved, including the actor's name, the themes of the productions, the specific film titles, and the character portrayed."
patch_sem_llama_3_1_8b_ASSET_test_0053_57d02885,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original text specifies particular biblical accounts (indicated by dashes suggesting specific verses), while the transformed text omits these specific references and changes the emphasis by stating focus is 'primarily on the latter' (Luke), which contradicts the original's apparent dual emphasis.",mistral-large-3,True,high,[],"Both sentences convey the same information about the origins of Christmas being based on the Gospel of Matthew and the Gospel of Luke, with the transformed text specifying a focus on the latter."
patch_sem_gemma_3_27b_TSAR_04-a2_efd8855a,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text is incomplete (cuts off at 'or n'), preventing full comparison of the final question about whether animals are welcome/considered a danger or pest.",mistral-large-3,True,high,[],"All key entities, actions, and content are preserved with only minor stylistic changes."
patch_sem_llama_3_1_70b_TSAR_11-a2_2531baf8,semantic,1,TSAR2025,,,claude-haiku,True,high,[],"Both texts convey the same core message: despite English as a common language, cultural differences in business communication can cause misunderstandings, and understanding cultural norms in three key areas is important.",mistral-large-3,False,high,['CONTENT'],"The transformed text introduces the concept of 'navigating challenges effectively' and 'business etiquette', which are not present in the original text."
patch_sem_llama_3_1_8b_ASSET_test_0061_a1fddcd7,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states Disney received 'seven miniature ones' plus one full-size statuette (8 total), but the transformed text reverses the quantities to 'seven small replicas' plus one full-sized statuette, which maintains the same total but misrepresents the original count structure.",mistral-large-3,True,high,[],"All entities, actions, and content are preserved with no changes in modals, negation, or conditions."
patch_sem_llama_3_1_8b_ASSET_test_0063_63d0b87f,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","The original focuses on 'the incident' being subject to reports about ethics, while the transformed reverses the relationship by making scholarly integrity the subject being scrutinized, fundamentally altering what is being evaluated.",mistral-large-3,True,high,[],Both sentences discuss the extensive examination of an event in the context of scholarly ethics.
patch_sem_llama_3_1_8b_ASSET_test_0064_0fbb6106,semantic,2,ASSET,,,claude-haiku,True,high,[],Both texts convey the same purpose of castration (docility/aggression reduction and faster weight gain) though the transformed version uses clinical language instead of explicit 'castrated' terminology.,mistral-large-3,False,high,"['ACTIONS', 'MODALS']",The transformed text does not preserve the modals 'may' and the specific action 'castrated' is not explicitly mentioned.
patch_sem_llama_3_1_8b_ASSET_test_0068_1b29f7d9,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The transformed text introduces new content ('adhesive nature' of ants and termites) not present in the original, which only states that insects 'adhere to' the sticky tongue without claiming the insects themselves are adhesive.",mistral-large-3,True,high,[],All key information and relationships are preserved.
patch_sem_gemma_3_27b_TSAR_05-b1_ce7b9bad,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text states 'one of two defensive strategies' while the original states 'two defence solutions could be launched,' changing the quantity of deployable defenses from two to one.",mistral-large-3,True,high,[],"All key information, including the definition of PHAs, the number of PHAs mapped, the time frame of no threat, NASA's tracking capabilities, and the number of defense solutions, is preserved."
patch_sem_llama_3_1_70b_TSAR_14-b1_48a27bc6,semantic,1,TSAR2025,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The transformed text is incomplete (cuts off mid-sentence) and omits the key fact that Wasfia is 'one of the few people in the world' and 'the first' to achieve this feat, which are critical distinguishing claims.",mistral-large-3,True,high,[],"All key entities, actions, and contextual information are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0076_9e9d5baa,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey that Handel served as Kapellmeister to George, Elector of Hanover, who later became George I, with only minor stylistic variations (Great Britain vs. England, 'served as' vs. 'held the position of') that preserve semantic meaning.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']",The transformed text refers to 'King George I of England' instead of 'George I of Great Britain' and 'Handel' instead of 'George Frideric Handel'.
patch_sem_gemma_3_27b_TSAR_07-a2_c5c8e3ad,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text is incomplete, cutting off mid-sentence at 'countries i', making it impossible to verify if all biographical information about Martel's childhood locations is preserved.",mistral-large-3,True,high,[],"All entities, events, modalities, negations, conditions, and content are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0085_95c171a4,semantic,1,ASSET,,,claude-haiku,False,high,"['ACTIONS', 'CONTENT']","The original describes outer convection becoming ragged (structural degradation), while the transformed text describes outer circulation deteriorating in appearance (visual assessment of a different structural feature).",mistral-large-3,True,high,[],Both sentences describe the same event of a hurricane's outer circulation becoming disorganized immediately after reaching Category 4 strength.
patch_sem_llama_3_1_8b_ASSET_test_0086_4604222a,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both statements express the same relationship: a wage (equilibrium/market-clearing) represents the price at which labor supply equals demand, using equivalent terminology with no loss of meaning.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The transformed text introduces the term 'market-clearing' and changes the structure of the sentence, which alters the content and agents involved."
patch_sem_llama_3_1_8b_ASSET_test_0088_0f8f33a5,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies a 'grocery store' while the transformed text says 'convenience store,' which are distinctly different types of retail establishments with different product ranges and purposes.",mistral-large-3,True,high,[],All entities and actions are preserved with equivalent meanings.
patch_sem_gemma_3_27b_TSAR_07-b1_7f9bb614,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],The transformed text is incomplete (cuts off mid-sentence about Martel's childhood) and therefore cannot preserve all original content facts.,mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0095_3ed36314,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'ACTIONS']","Original states new characters ARE extensions of Pete/Dud, while transformed reverses the direction (earlier personas evolved into new characters), and loses the specific descriptor 'foul-mouthed' from the characterization.",mistral-large-3,True,high,[],"Both sentences convey that the new characters are similar in nature to the earlier characters Pete and Dud, emphasizing their irreverent or foul-mouthed behavior."
patch_sem_llama_3_1_70b_TSAR_16-b1_00871f6f,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text is incomplete, ending abruptly at 't' and failing to provide the final comparison metric (the ending fertility rate value).",mistral-large-3,True,high,[],"All key elements including entities, events, modals, negation, conditions, and content are preserved accurately."
patch_sem_gemma_3_27b_TSAR_09-a2_e69c1f28,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The original states bridges are designed to support 'a certain amount of weight and no more' (capacity limit), while the transformed text states the capacity 'was exceeded' (implying the limit was surpassed), which adds a fact not present in the original.",mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved."
patch_sem_gemma_3_27b_TSAR_09-b1_02e9c6ce,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text adds new information ('that was exceeded') not present in the original, which only states the bridge was designed to support 'a certain amount of weight and no more' without claiming the limit was actually exceeded.",mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved."
patch_sem_gpt_4_1_ASSET_val_1958_0d8a391b,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'ACTIONS']","Original states Love crossed paths WITH Henson THROUGH Sahlin's urging; transformed states Sahlin encouraged Love to MEET Henson, which implies a different causal relationship and obscures whether the meeting actually occurred or was merely encouraged.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor stylistic changes."
patch_sem_gemma_3_27b_TSAR_10-a2_cfa0cd95,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text is incomplete and cuts off mid-sentence, making it impossible to verify semantic equivalence for the final observation about workload versus pay.",mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0117_dc14c537,semantic,2,ASSET,,,claude-haiku,True,high,[],"Both texts convey that a second male is sometimes allowed in the den/territory with unclear motivations, with only stylistic differences in phrasing.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS']","The original text specifies a 'den' and a 'den master' allowing another male, while the transformed text discusses a 'dominant male's territory' being shared, changing both the agents and the specific actions described."
patch_sem_llama_3_1_8b_ASSET_test_0122_6b4b9c3a,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey that Chauvin experienced negative emotion about receiving an award and showed initial reluctance to accept it, with equivalent meanings preserved through synonymous expressions (embarrassed/mortified, may not accept/hesitant to accept).",mistral-large-3,False,high,"['ACTIONS', 'MODALS']","The actions 'indicated that he may not accept it' and 'seemed hesitant to even consider accepting it' are not exactly the same, and the modal 'may' is not preserved."
patch_sem_llama_3_1_8b_ASSET_test_0124_90e53065,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'ACTIONS']","The original specifies erosion of convection occurring 'by early on September 12' (a specific timeframe), while the transformed text lacks this temporal precision and uses 'had developed earlier' which introduces ambiguity about when the convection formed, changing the factual specificity of the original statement.",mistral-large-3,True,high,[],Both sentences describe the same event where dry air around the cyclone reduced the deep convection or intense thunderstorm activity by September 12.
patch_sem_llama_3_1_8b_ASSET_test_0146_f43f5067,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states Karbala is holy 'after' (implying it ranks lower than) Mecca, Medina, Jerusalem, and Najaf, while the transformed text uses 'alongside' which suggests equal ranking rather than subordinate ranking.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor stylistic changes."
patch_sem_llama_3_1_70b_TSAR_20-a2_d1d990ea,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text omits the key fact that Julie designed the smart home herself, reducing the attribution of her accomplishment.",mistral-large-3,True,high,[],All key information and facts are preserved with only minor stylistic differences.
patch_sem_llama_3_1_8b_ASSET_test_0153_86e1691a,semantic,2,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same facts: capacity around 98,772 (expressed as 'nearly one hundred thousand'), largest in Europe, and eleventh largest in the world, with no changes to agents, actions, modals, negation, or conditions.",mistral-large-3,False,high,['CONTENT'],"The transformed text does not preserve the exact capacity number (98,772)."
patch_sem_llama_3_1_8b_ASSET_test_0155_5883325a,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same core meaning: articles differ in length and quality, with some being detailed/comprehensive and others being brief/underdeveloped, though the second uses more formal language.",mistral-large-3,False,high,['CONTENT'],The transformed text does not mention 'stubs' which is a specific term used in the original text.
patch_sem_llama_3_1_70b_TSAR_20-b1_5445695b,semantic,1,TSAR2025,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","The transformed text is incomplete (cuts off at 'Juli') and contains a spelling inconsistency ('Juli' instead of 'Julie'), making full equivalence assessment impossible; additionally, the final sentence about living in a smart home is omitted.",mistral-large-3,True,high,[],"All key information, including Julie Wong's field of expertise, publication record, conference speaking, award, and personal life, is preserved."
patch_sem_gemma_3_27b_TSAR_14-a2_96d3816d,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The transformed text is incomplete, cutting off mid-sentence before stating her reason for hula-hooping on peaks (to empower women and girls), which is a key fact in the original.",mistral-large-3,True,high,[],"All key details and events are preserved, including the agents, actions, and cultural context."
patch_sem_llama_3_1_8b_ASSET_test_0169_3df783bf,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey identical information: 75 defencemen (more than any other position) and 35 goaltenders in the Hall of Fame, with only minor stylistic and terminology variations (goaltenders/goalkeepers, inducted/enshrined).",mistral-large-3,False,high,['CONTENT'],The number of goaltenders inducted is 35 in the original but 30 in the transformed text.
patch_sem_gemma_3_27b_TSAR_14-b1_3cf4eb35,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],The transformed text is incomplete and cuts off before the final crucial sentence about hula-hooping on each peak and her mission to empower women and girls.,mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0176_8a421494,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original specifies 1990 as the exact year and identifies her as 'the only female entertainer,' while the transformed text uses vague 'that year' and softens 'only' to 'unprecedented move,' losing the definitive historical claim and temporal precision.",mistral-large-3,True,high,[],"All key information, including the year (1990), the unique permission for a female entertainer, and the location (Saudi Arabia), are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0182_acce881b,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies 'electronic intelligence gathering' while the transformed text changes this to 'intercepting sensitive information,' which are semantically distinct concepts - the former refers to signals intelligence (SIGINT) while the latter implies a broader interception capability.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved."
patch_sem_llama_3_1_70b_ASSET_test_0012_c1de925b,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],The transformed text specifies 'Austria's withdrawal' while the original states 'EU-Withdrawal' (ambiguous between any country's withdrawal); the original's comparative structure is also subtly altered in emphasis.,mistral-large-3,True,high,[],All key points and conditions are preserved with only minor phrasing changes.
patch_sem_llama_3_1_8b_ASSET_test_0185_af56cff4,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same core meaning: a woman adamantly refuses to abandon the Commune and boldly challenges judges regarding capital punishment, with only stylistic variation in word choice.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'MODALS', 'NEGATION', 'CONTENT']",Paraphrase lost the negation in the oath and changed the verb 'renounce' to 'oath of unwavering loyalty'.
patch_sem_llama_3_1_8b_ASSET_test_0187_a60e2688,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The transformed text reverses the causal relationship by stating peddlers 'had previously worked among Americans' when the original indicates they worked as peddlers and thereby interacted with Americans, not that prior American interaction enabled their peddling work.",mistral-large-3,True,high,[],"All key elements including agents, actions, negations, and content are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0200_190acbe2,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both statements convey that the Volga contains some of the world's largest reservoirs, with 'some of the largest' and 'numerous massive' being semantically compatible quantifications of the same geographic feature.",mistral-large-3,False,high,['CONTENT'],The transformed text does not specify that the reservoirs are among the largest in the world.
patch_sem_gemma_3_27b_TSAR_17-a2_3b817e34,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The original text is incomplete (cuts off at 'individual exp') and the transformed text is also incomplete (cuts off at 'a subtle'), making full semantic comparison impossible; however, the visible portions show general equivalence until the truncation points.",mistral-large-3,True,high,[],All key points and nuances are preserved in the transformed text.
patch_sem_gemma_3_27b_TSAR_17-b1_c417a981,semantic,1,TSAR2025,,,claude-haiku,False,high,['CONTENT'],"The original text is incomplete and cuts off mid-sentence at 'individual exp', while the transformed text also cuts off at 'subtle co', making it impossible to verify complete semantic equivalence of the full arguments.",mistral-large-3,True,high,[],"Both texts discuss the importance of recognizing differences in expectations and behavior to avoid miscommunication, the potential harm of cultural stereotypes, and the various factors that influence behavior and thoughts."
patch_sem_llama_3_1_70b_ASSET_test_0042_5f227650,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original states 'many mosques will not enforce violations' (permissive enforcement), while the transformed states 'some mosques may be lenient' (leniency about rules themselves), which changes the specific nature of non-compliance; additionally, the original uses 'must adhere' (strong obligation) while transformed uses 'are expected' (weaker obligation).",mistral-large-3,True,high,[],"The transformed text preserves the original meaning, indicating that despite potential leniency, all attendees must follow the guidelines when visiting a mosque."
patch_sem_llama_3_1_70b_ASSET_test_0045_6c588e19,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","The original specifies 'four reports' with 'three from working groups,' but the transformed text uses 'four sections' with 'three from committees,' which are different structural concepts and organizational units.",mistral-large-3,True,high,[],"All key elements including entities, events, and content are preserved with only minor linguistic variations."
patch_sem_llama_3_1_70b_ASSET_test_0053_c4ad0d41,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original text contains specific dashes indicating particular passages should be named (shown as 'namely -' and 'specifically -'), but the transformed text omits these specific biblical references entirely, losing the intended content structure.",mistral-large-3,True,high,[],"All key elements including agents (Gospels of Matthew and Luke), actions (based on/originates from), and content (biblical accounts/scriptural descriptions) are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0222_d742bd55,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states Stallone was a 'passenger' while the transformed text claims he 'played the role of a casual commuter,' which are different character descriptions with distinct semantic meanings.",mistral-large-3,True,high,[],Both sentences convey that Stallone had a small appearance in the 2003 French film Taxi 3.
patch_sem_llama_3_1_8b_ASSET_test_0223_dc2ca958,semantic,1,ASSET,,,claude-haiku,False,high,"['ACTIONS', 'CONTENT']","The original specifies riding 'up' (northbound direction) Templin Highway north of Santa Clarita, while the transformed text removes the directional specificity and says 'in the vicinity of' which loses the precise location detail.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor linguistic variations."
patch_sem_llama_3_1_8b_ASSET_test_0230_23e29f34,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same geographic location (Limmat valley, between Baden and Zürich) with identical agents and facts; the transformation uses different phrasing but preserves all essential semantic content.",mistral-large-3,False,medium,['CONTENT'],"The transformed text states the town is situated 'midway' between Baden and Zürich, which is not specified in the original text."
patch_sem_llama_3_1_8b_ASSET_test_0232_06fcc396,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states governors 'descending from' the Delhi Sultanate (meaning derived from/originating from it), while the transformed text claims they were 'direct descendants' (implying biological lineage), which is a substantively different historical claim.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing differences."
patch_sem_llama_3_1_70b_ASSET_test_0063_41964ae7,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies 'reports as to ethics in scholarship' while the transformed text changes this to 'discussion regarding academic integrity in scholarly pursuits,' which alters the specific nature and scope of what the incident addressed.",mistral-large-3,True,high,[],Both sentences convey that the incident has led to considerable discussion about ethical standards in academic work.
patch_sem_llama_3_1_8b_ASSET_test_0242_e30ddf6b,semantic,1,ASSET,,,claude-haiku,False,high,"['NEGATION', 'MODALS']","Original expresses a constraint (cannot distribute without manipulation), while transformed expresses a requirement for distribution (need processing to distribute freely), which are logically different conditions.",mistral-large-3,True,high,[],Both sentences convey that PDFs require further processing or manipulation before distribution if they contain images or visual elements.
patch_sem_llama_3_1_8b_ASSET_test_0243_06a30a35,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],Armed robbery and violent burglary are distinct crimes with different legal definitions and severity implications.,mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor stylistic changes."
patch_sem_gemma_3_27b_ASSET_test_0017_63d45513,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey that Fives is a British sport with origins shared with other racquet sports, preserving all key facts and relationships.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The transformed text states that Fives is played in Britain, which is not mentioned in the original text, and it does not preserve the exact meaning of 'believed to derive from the same origins'."
patch_sem_gemma_3_27b_ASSET_test_0020_54e6ec21,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states Tagore 'emulated' specific styles (craftwork, carvings, woodcuts), while the transformed text states he 'drew inspiration from' artistic approaches, which is a weaker relationship and changes the nature of his engagement with these works.",mistral-large-3,True,high,[],"The transformed text accurately conveys the same information as the original, using slightly different phrasing but preserving all key details and meaning."
patch_sem_llama_3_1_8b_ASSET_test_0276_ed2fbc72,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original describes 'semi-arid plains' while the transformed text describes 'arid expanses of lowlands,' which are different landscape characterizations (semi-arid vs arid, plains vs lowlands).",mistral-large-3,True,high,[],"All critical information is preserved including the region's size, location, and diverse landscape from the Sierra Madre to northern Yucatán."
patch_sem_llama_3_1_8b_ASSET_test_0278_27e406ca,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts preserve the key agents (college, anyone), actions (registration, auditing/scrutiny, requiring proofs), the permissive modal (may/can register), the requirement for evidence before alterations, and all essential content about pedigree registration procedures.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS']",The transformed text does not mention that registrations are audited internally and does not preserve the concept of 'official proofs' being required before alterations.
patch_sem_gemma_3_27b_ASSET_test_0040_1e392a79,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],'By early on September 30' is not semantically equivalent to 'Before sunrise on September 30th' as the former is vaguer and could include more of the day while the latter specifies a particular time boundary.,mistral-large-3,True,high,[],"All key elements including time, events, and their sequence are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0299_a3bf4e44,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original states the daughter was baptized with the name Mary Ann Fisher Power and her mother was Ann(e) Power, while the transformed text incorrectly implies the daughter was named after her mother Ann Power, changing the semantic relationship and naming attribution.",mistral-large-3,True,high,[],"All key information is preserved including the daughter's name, the mother's name, and the event of baptism."
patch_sem_llama_3_1_8b_ASSET_val_0311_8d13e555,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The transformed text adds 'to its former glory,' which is an interpretative embellishment not present in the original statement that merely states re-establishment without claiming restoration to prior glory.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved despite stylistic differences."
patch_sem_llama_3_1_8b_ASSET_val_0323_6157fe8b,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","Original specifies 'thousands' and 'impaled' (death/extreme injury), while transformed uses vague 'large number' and 'piercing injuries' (potentially non-fatal), losing numerical precision and severity of the claim.",mistral-large-3,True,high,[],Both sentences convey the same event of many people experiencing severe injuries at the same time.
patch_sem_llama_3_1_8b_ASSET_val_0332_3d37c88c,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original is a citation reference with a date (Nov. 29, 2006) while the transformed text misrepresents it as descriptive narrative about accessing census data, adding unsupported claims about geographic information and changing the structural meaning.",mistral-large-3,True,high,[],"Both sentences convey the same information about the 2001 Census data being accessible via an external link on November 29, 2006."
patch_sem_llama_3_1_8b_ASSET_val_0343_a5832a3b,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The transformed text incorrectly states Hydra has a reddish hue, when the original states Pluto (not Hydra) is reddish.",mistral-large-3,True,high,[],"All entities, events, and descriptive details are preserved and convey the same information."
patch_sem_llama_3_1_8b_ASSET_val_0349_f10cbbe9,semantic,2,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states the book was published 'along with nine short stories' (10 total works), but the transformed text says it 'also included nine other short stories' (implying 10+ total works including the book), creating ambiguity about the actual number of stories in the collection.",mistral-large-3,True,high,[],"All key information is preserved, including the book's status, publication details, and the context of the anthology."
patch_sem_llama_3_1_8b_ASSET_val_0363_3fb14c30,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],The transformed text adds 'often escalating into violent confrontations' which introduces frequency and additional detail not present in the original statement about specific brawls.,mistral-large-3,True,high,[],"Both sentences describe the same event of conflicts between European and Chinese miners in Daylesford and Castlemaine, with the transformed text providing additional descriptive language but preserving the core meaning."
