probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
patch_sem_llama_3_1_8b_ASSET_test_0169_3df783bf,semantic,1,ASSET,"Seventy-five defencemen are in the Hall of Fame, more than any other current position, while only 35 goaltenders have been inducted.","More defencemen than players from any other role have been enshrined in the Hall of Fame, with a total of seventy-five individuals holding this distinction. In contrast, just thirty-five goalkeepers h",claude-haiku,True,high,[],"Both texts convey identical information: 75 defencemen (more than any other position) and 35 goaltenders in the Hall of Fame, with only minor stylistic and terminology variations (goaltenders/goalkeepers, inducted/enshrined).",mistral-large-3,False,high,['CONTENT'],The number of goaltenders inducted is 35 in the original but 30 in the transformed text.
patch_sem_gemma_3_27b_TSAR_14-b1_3cf4eb35,semantic,1,TSAR2025,"Wasfia Nazreen first came across a hula hoop as a young girl, when she saw a foreign child who was visiting her native Bangladesh playing with one. Wasfia reluctantly stood by and watched, as in her c","As a child, Wasfia Nazreen’s initial encounter with a hula hoop occurred when a visiting child from another country played with one while in her homeland of Bangladesh. Wasfia observed with hesitation",claude-haiku,False,high,['CONTENT'],The transformed text is incomplete and cuts off before the final crucial sentence about hula-hooping on each peak and her mission to empower women and girls.,mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0176_8a421494,semantic,1,ASSET,"In 1990, she was the only female entertainer allowed to perform in Saudi Arabia.","In that year, Saudi Arabia granted permission for her solo performance as a female artist, an unprecedented move at the time.",claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original specifies 1990 as the exact year and identifies her as 'the only female entertainer,' while the transformed text uses vague 'that year' and softens 'only' to 'unprecedented move,' losing the definitive historical claim and temporal precision.",mistral-large-3,True,high,[],"All key information, including the year (1990), the unique permission for a female entertainer, and the location (Saudi Arabia), are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0182_acce881b,semantic,1,ASSET,"Loèche harbours the installations of Onyx, the Swiss interception system for electronic intelligence gathering.","Loèche is home to the facilities of Onyx, a Swiss electronic surveillance system designed for intercepting sensitive information.",claude-haiku,False,high,['CONTENT'],"The original specifies 'electronic intelligence gathering' while the transformed text changes this to 'intercepting sensitive information,' which are semantically distinct concepts - the former refers to signals intelligence (SIGINT) while the latter implies a broader interception capability.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved."
patch_sem_llama_3_1_70b_ASSET_test_0012_c1de925b,semantic,1,ASSET,"However, the BZÖ differs a bit in comparison to the Freedom Party, as is in favor of a referendum about the Lisbon Treaty but against an EU-Withdrawal.","In contrast to the Freedom Party, the BZÖ holds a slightly distinct stance, supporting a referendum on the Lisbon Treaty while opposing Austria's withdrawal from the European Union.",claude-haiku,False,high,['CONTENT'],The transformed text specifies 'Austria's withdrawal' while the original states 'EU-Withdrawal' (ambiguous between any country's withdrawal); the original's comparative structure is also subtly altered in emphasis.,mistral-large-3,True,high,[],All key points and conditions are preserved with only minor phrasing changes.
patch_sem_llama_3_1_8b_ASSET_test_0185_af56cff4,semantic,1,ASSET,"Defiantly, she vowed to never renounce the Commune, and dared the judges to sentence her to death.","With unyielding determination, she swore an oath of unwavering loyalty to the Commune, defying the judges to condemn her to execution.",claude-haiku,True,high,[],"Both texts convey the same core meaning: a woman adamantly refuses to abandon the Commune and boldly challenges judges regarding capital punishment, with only stylistic variation in word choice.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'MODALS', 'NEGATION', 'CONTENT']",Paraphrase lost the negation in the oath and changed the verb 'renounce' to 'oath of unwavering loyalty'.
patch_sem_llama_3_1_8b_ASSET_test_0187_a60e2688,semantic,1,ASSET,"Samovar & Porter (1994), p. 84 Syrians did not congregate in urban enclaves; many of the immigrants who had worked as peddlers were able to interact with Americans on a daily basis.","According to Samovar and Porter's study published in 1994, page 84, Syrian immigrants did not typically cluster together in isolated urban areas. Instead, many of the immigrant peddlers who had previo",claude-haiku,False,high,['CONTENT'],"The transformed text reverses the causal relationship by stating peddlers 'had previously worked among Americans' when the original indicates they worked as peddlers and thereby interacted with Americans, not that prior American interaction enabled their peddling work.",mistral-large-3,True,high,[],"All key elements including agents, actions, negations, and content are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0200_190acbe2,semantic,1,ASSET,Some of the largest reservoirs in the world can be found along the Volga.,The Volga is home to numerous massive water storage facilities globally.,claude-haiku,True,high,[],"Both statements convey that the Volga contains some of the world's largest reservoirs, with 'some of the largest' and 'numerous massive' being semantically compatible quantifications of the same geographic feature.",mistral-large-3,False,high,['CONTENT'],The transformed text does not specify that the reservoirs are among the largest in the world.
patch_sem_gemma_3_27b_TSAR_17-a2_3b817e34,semantic,1,TSAR2025,"Having an increased awareness of the possible differences in expectations and behaviour can help us avoid cases of miscommunication, but it is vital that we also remember that cultural stereotypes can","Recognizing that expectations and behaviors may vary is useful in preventing misunderstandings; however, it’s crucial to also understand that relying on cultural stereotypes can harm the development o",claude-haiku,False,high,['CONTENT'],"The original text is incomplete (cuts off at 'individual exp') and the transformed text is also incomplete (cuts off at 'a subtle'), making full semantic comparison impossible; however, the visible portions show general equivalence until the truncation points.",mistral-large-3,True,high,[],All key points and nuances are preserved in the transformed text.
patch_sem_gemma_3_27b_TSAR_17-b1_c417a981,semantic,1,TSAR2025,"Having an increased awareness of the possible differences in expectations and behaviour can help us avoid cases of miscommunication, but it is vital that we also remember that cultural stereotypes can","Recognizing that expectations and behaviors may vary is useful in preventing misunderstandings; however, it’s crucial to also understand that relying on cultural stereotypes can harm the development o",claude-haiku,False,high,['CONTENT'],"The original text is incomplete and cuts off mid-sentence at 'individual exp', while the transformed text also cuts off at 'subtle co', making it impossible to verify complete semantic equivalence of the full arguments.",mistral-large-3,True,high,[],"Both texts discuss the importance of recognizing differences in expectations and behavior to avoid miscommunication, the potential harm of cultural stereotypes, and the various factors that influence behavior and thoughts."
patch_sem_llama_3_1_70b_ASSET_test_0042_5f227650,semantic,1,ASSET,"As a result, although many mosques will not enforce violations, both men and women when attending a mosque must adhere to these guidelines.","Consequently, while some mosques may be lenient, all attendees, regardless of gender, are expected to follow these rules when visiting a mosque.",claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original states 'many mosques will not enforce violations' (permissive enforcement), while the transformed states 'some mosques may be lenient' (leniency about rules themselves), which changes the specific nature of non-compliance; additionally, the original uses 'must adhere' (strong obligation) while transformed uses 'are expected' (weaker obligation).",mistral-large-3,True,high,[],"The transformed text preserves the original meaning, indicating that despite potential leniency, all attendees must follow the guidelines when visiting a mosque."
patch_sem_llama_3_1_70b_ASSET_test_0045_6c588e19,semantic,1,ASSET,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Consistent with earlier evaluation documents, this report comprises four sections, with three being the output of its various committees.",claude-haiku,False,high,"['AGENTS', 'CONTENT']","The original specifies 'four reports' with 'three from working groups,' but the transformed text uses 'four sections' with 'three from committees,' which are different structural concepts and organizational units.",mistral-large-3,True,high,[],"All key elements including entities, events, and content are preserved with only minor linguistic variations."
patch_sem_llama_3_1_70b_ASSET_test_0053_c4ad0d41,semantic,1,ASSET,"The story of Christmas is based on the biblical accounts given in the Gospel of Matthew, namely - and the Gospel of Luke, specifically -.","The narrative of Christmas originates from the scriptural descriptions found in the Gospels of Matthew and Luke, drawing particularly from the latter's detailed account.",claude-haiku,False,high,['CONTENT'],"The original text contains specific dashes indicating particular passages should be named (shown as 'namely -' and 'specifically -'), but the transformed text omits these specific biblical references entirely, losing the intended content structure.",mistral-large-3,True,high,[],"All key elements including agents (Gospels of Matthew and Luke), actions (based on/originates from), and content (biblical accounts/scriptural descriptions) are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0222_d742bd55,semantic,1,ASSET,Stallone also had a cameo appearance in the 2003 French film Taxi 3 as a passenger.,"Sylvester Stallone made a brief guest appearance in the 2003 French movie Taxi 3, where he played the role of a casual commuter.",claude-haiku,False,high,['CONTENT'],"The original states Stallone was a 'passenger' while the transformed text claims he 'played the role of a casual commuter,' which are different character descriptions with distinct semantic meanings.",mistral-large-3,True,high,[],Both sentences convey that Stallone had a small appearance in the 2003 French film Taxi 3.
patch_sem_llama_3_1_8b_ASSET_test_0223_dc2ca958,semantic,1,ASSET,"Instead, the crew fashioned a trailer with a cantilevered arm attached to the ""hovercraft"" and shot the scene while riding up Templin Highway north of Santa Clarita.","The team opted for an alternative solution by constructing a trailer equipped with a pivoting extension that was connected to the hovercraft, allowing them to film on location along Templin Highway in",claude-haiku,False,high,"['ACTIONS', 'CONTENT']","The original specifies riding 'up' (northbound direction) Templin Highway north of Santa Clarita, while the transformed text removes the directional specificity and says 'in the vicinity of' which loses the precise location detail.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor linguistic variations."
patch_sem_llama_3_1_8b_ASSET_test_0230_23e29f34,semantic,1,ASSET,Geography The town lies in the Limmat valley between Baden and Zürich.,"Located in the Limmat valley, the town is situated midway between the cities of Baden and Zürich.",claude-haiku,True,high,[],"Both texts convey the same geographic location (Limmat valley, between Baden and Zürich) with identical agents and facts; the transformation uses different phrasing but preserves all essential semantic content.",mistral-large-3,False,medium,['CONTENT'],"The transformed text states the town is situated 'midway' between Baden and Zürich, which is not specified in the original text."
patch_sem_llama_3_1_8b_ASSET_test_0232_06fcc396,semantic,1,ASSET,"After the Sena dynasty, Dhaka was successively ruled by the Turkish and Afghan governors descending from the Delhi Sultanate before the arrival of the Mughals in 1608.","Following the downfall of the Sena dynasty, Dhaka came under the successive control of Turkish and Afghan administrators who were direct descendants of the Delhi Sultanate until the Mughal Empire's ar",claude-haiku,False,high,['CONTENT'],"The original states governors 'descending from' the Delhi Sultanate (meaning derived from/originating from it), while the transformed text claims they were 'direct descendants' (implying biological lineage), which is a substantively different historical claim.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing differences."
patch_sem_llama_3_1_70b_ASSET_test_0063_41964ae7,semantic,1,ASSET,The incident has been the subject of numerous reports as to ethics in scholarship.,The incident has sparked extensive discussion regarding academic integrity in scholarly pursuits.,claude-haiku,False,high,['CONTENT'],"The original specifies 'reports as to ethics in scholarship' while the transformed text changes this to 'discussion regarding academic integrity in scholarly pursuits,' which alters the specific nature and scope of what the incident addressed.",mistral-large-3,True,high,[],Both sentences convey that the incident has led to considerable discussion about ethical standards in academic work.
patch_sem_llama_3_1_8b_ASSET_test_0242_e30ddf6b,semantic,1,ASSET,"Therefore, these PDFs can not be distributed without further manipulation if they contain images.","In order to distribute them freely, these PDFs need additional processing if they include visual elements.",claude-haiku,False,high,"['NEGATION', 'MODALS']","Original expresses a constraint (cannot distribute without manipulation), while transformed expresses a requirement for distribution (need processing to distribute freely), which are logically different conditions.",mistral-large-3,True,high,[],Both sentences convey that PDFs require further processing or manipulation before distribution if they contain images or visual elements.
patch_sem_llama_3_1_8b_ASSET_test_0243_06a30a35,semantic,1,ASSET,"In April 1862, Ben was arrested on the orders of Police Inspector Sir Frederick Pottinger for participating in an armed robbery whilst in the company of Frank Gardiner.","Ben was apprehended by order of Police Inspector Sir Frederick Pottinger in April 1862, following his involvement in a violent burglary alongside notorious associate Frank Gardiner.",claude-haiku,False,high,['CONTENT'],Armed robbery and violent burglary are distinct crimes with different legal definitions and severity implications.,mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor stylistic changes."
patch_sem_gemma_3_27b_ASSET_test_0017_63d45513,semantic,1,ASSET,Fives is a British sport believed to derive from the same origins as many racquet sports.,"This sport, known as Fives, is played in Britain and shares a common ancestry with various games utilizing racquets.",claude-haiku,True,high,[],"Both texts convey that Fives is a British sport with origins shared with other racquet sports, preserving all key facts and relationships.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The transformed text states that Fives is played in Britain, which is not mentioned in the original text, and it does not preserve the exact meaning of 'believed to derive from the same origins'."
patch_sem_gemma_3_27b_ASSET_test_0020_54e6ec21,semantic,1,ASSET,"Nevertheless, Tagore emulated numerous styles, including craftwork from northern New Ireland, Haida carvings from the west coast of Canada (British Columbia), and woodcuts by Max Pechstein.","However, Tagore drew inspiration from a variety of artistic approaches, such as the handcrafted objects of northern New Ireland, the sculpted works of the Haida people native to the Canadian west coas",claude-haiku,False,high,['CONTENT'],"The original states Tagore 'emulated' specific styles (craftwork, carvings, woodcuts), while the transformed text states he 'drew inspiration from' artistic approaches, which is a weaker relationship and changes the nature of his engagement with these works.",mistral-large-3,True,high,[],"The transformed text accurately conveys the same information as the original, using slightly different phrasing but preserving all key details and meaning."
patch_sem_llama_3_1_8b_ASSET_test_0276_ed2fbc72,semantic,1,ASSET,"As the largest sub-region in Mesoamerica, it encompassed a vast and varied landscape, from the mountainous regions of the Sierra Madre to the semi-arid plains of northern Yucatán.","Stretching across Mesoamerica as its most expansive area, this region boasted an incredibly diverse terrain, spanning from the rugged peaks of the Sierra Madre mountains to the arid expanses of northe",claude-haiku,False,high,['CONTENT'],"The original describes 'semi-arid plains' while the transformed text describes 'arid expanses of lowlands,' which are different landscape characterizations (semi-arid vs arid, plains vs lowlands).",mistral-large-3,True,high,[],"All critical information is preserved including the region's size, location, and diverse landscape from the Sierra Madre to northern Yucatán."
patch_sem_llama_3_1_8b_ASSET_test_0278_27e406ca,semantic,1,ASSET,"Anyone may register a pedigree with the college, where they are carefully internally audited and require official proofs before being altered.","The college scrutinizes every pedigree registration submitted by anyone, demanding concrete evidence to validate any subsequent modifications.",claude-haiku,True,high,[],"Both texts preserve the key agents (college, anyone), actions (registration, auditing/scrutiny, requiring proofs), the permissive modal (may/can register), the requirement for evidence before alterations, and all essential content about pedigree registration procedures.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS']",The transformed text does not mention that registrations are audited internally and does not preserve the concept of 'official proofs' being required before alterations.
patch_sem_gemma_3_27b_ASSET_test_0040_1e392a79,semantic,1,ASSET,"By early on September 30, wind shear began to dramatically increase and a weakening trend began.","Before sunrise on September 30th, wind shear started to rise sharply, and a loss of strength commenced.",claude-haiku,False,high,['CONTENT'],'By early on September 30' is not semantically equivalent to 'Before sunrise on September 30th' as the former is vaguer and could include more of the day while the latter specifies a particular time boundary.,mistral-large-3,True,high,[],"All key elements including time, events, and their sequence are preserved."
patch_sem_llama_3_1_8b_ASSET_test_0299_a3bf4e44,semantic,1,ASSET,"There he had one daughter, later baptized as Mary Ann Fisher Power, to Ann (e) Power.","He also had a daughter who was eventually given the name Mary Ann Fisher Power after her mother, Ann Power.",claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original states the daughter was baptized with the name Mary Ann Fisher Power and her mother was Ann(e) Power, while the transformed text incorrectly implies the daughter was named after her mother Ann Power, changing the semantic relationship and naming attribution.",mistral-large-3,True,high,[],"All key information is preserved including the daughter's name, the mother's name, and the event of baptism."
patch_sem_llama_3_1_8b_ASSET_val_0311_8d13e555,semantic,1,ASSET,"The Empire of Nicaea succeeded in capturing Constantinople and the rest of the Latin Empire, thus re-establishing the Byzantine Empire.","Nicaea's imperial dominion successfully seized control over Constantinople and the remaining territories of the Latin Empire, thereby restoring the Byzantine Empire to its former glory.",claude-haiku,False,high,['CONTENT'],"The transformed text adds 'to its former glory,' which is an interpretative embellishment not present in the original statement that merely states re-establishment without claiming restoration to prior glory.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved despite stylistic differences."
patch_sem_llama_3_1_8b_ASSET_val_0323_6157fe8b,semantic,1,ASSET,There are claims that thousands of people were impaled at a single time.,Numerous reports suggest that a large number of individuals suffered severe piercing injuries simultaneously.,claude-haiku,False,high,"['CONTENT', 'AGENTS']","Original specifies 'thousands' and 'impaled' (death/extreme injury), while transformed uses vague 'large number' and 'piercing injuries' (potentially non-fatal), losing numerical precision and severity of the claim.",mistral-large-3,True,high,[],Both sentences convey the same event of many people experiencing severe injuries at the same time.
patch_sem_llama_3_1_8b_ASSET_val_0332_3d37c88c,semantic,1,ASSET,"42 – 59 External links 2001 Census, accessed Nov. 29, 2006 geo.","The 2001 census data can be found at the external link referenced below, which was accessed on November 29, 2006 via geographic information.",claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original is a citation reference with a date (Nov. 29, 2006) while the transformed text misrepresents it as descriptive narrative about accessing census data, adding unsupported claims about geographic information and changing the structural meaning.",mistral-large-3,True,high,[],"Both sentences convey the same information about the 2001 Census data being accessible via an external link on November 29, 2006."
patch_sem_llama_3_1_8b_ASSET_val_0343_a5832a3b,semantic,1,ASSET,"Hydra appears to be spectrally neutral like Charon and Nix, though Pluto is reddish.","Pluto's companion, Hydra, exhibits a similar spectral neutrality as that of Charon and Nix, in contrast to its own reddish hue.",claude-haiku,False,high,"['CONTENT', 'AGENTS']","The transformed text incorrectly states Hydra has a reddish hue, when the original states Pluto (not Hydra) is reddish.",mistral-large-3,True,high,[],"All entities, events, and descriptive details are preserved and convey the same information."
patch_sem_llama_3_1_8b_ASSET_val_0349_f10cbbe9,semantic,2,ASSET,This book by itself is out of print having been published along with nine short stories in the collection The Worthing Saga (1990).,"Published independently, this book has long since gone out of print, initially appearing as part of a larger anthology titled The Worthing Saga in 1990, which also included nine other short stories.",claude-haiku,False,high,['CONTENT'],"The original states the book was published 'along with nine short stories' (10 total works), but the transformed text says it 'also included nine other short stories' (implying 10+ total works including the book), creating ambiguity about the actual number of stories in the collection.",mistral-large-3,True,high,[],"All key information is preserved, including the book's status, publication details, and the context of the anthology."
patch_sem_llama_3_1_8b_ASSET_val_0363_3fb14c30,semantic,1,ASSET,Disputes between European and Chinese miners flared into brawls at Daylesford and Castlemaine.,"Clashes erupted between European and Chinese diggers in the towns of Daylesford and Castlemaine, often escalating into violent confrontations.",claude-haiku,False,high,['CONTENT'],The transformed text adds 'often escalating into violent confrontations' which introduces frequency and additional detail not present in the original statement about specific brawls.,mistral-large-3,True,high,[],"Both sentences describe the same event of conflicts between European and Chinese miners in Daylesford and Castlemaine, with the transformed text providing additional descriptive language but preserving the core meaning."
patch_sem_llama_3_1_8b_ASSET_val_0370_87a1d1cc,semantic,1,ASSET,"A parallel to tributaries is the distributary, a river that branches off of and flows away from the main stream.","A comparable concept to tributaries is the distributary, which diverges from the primary watercourse and flows in an opposite direction.",claude-haiku,False,high,['CONTENT'],"The original states distributaries 'branch off of and flows away from the main stream,' while the transformed text claims they flow 'in an opposite direction,' which misrepresents the spatial relationship and introduces directional language not in the original.",mistral-large-3,True,high,[],Both sentences convey the same concept of a distributary being a river that branches off and flows away from the main stream.
patch_sem_llama_3_1_8b_ASSET_val_0371_a9581e15,semantic,1,ASSET,"The inner eyewall dissipated as a 23 mile (37 km) outer eyewall became dominant, and concurrently the overall organization of the hurricane improved.","As the central core of the storm weakened, a larger, 37-kilometer-wide ring around it took control, with the hurricane's structure becoming more cohesive at the same time.",claude-haiku,False,high,"['CONTENT', 'AGENTS']","The transformed text replaces the specific 23-mile inner eyewall measurement with vague 'central core' and changes the causal relationship from simultaneous processes to sequential causality ('as...weakened, then...took control').",mistral-large-3,True,high,[],"All key elements including the dissipation of the inner eyewall, the dominance of the outer eyewall, and the improvement in the hurricane's organization are preserved."
patch_sem_llama_3_1_8b_ASSET_val_0376_7a0780f1,semantic,1,ASSET,World temperatures could rise by between 1.1 and 6.4 ° C (2.0 and 11.5 ° F) during the 21st century (table 3) and that: Sea levels will probably rise by 18 to 59 cm (7.08 to 23.22 in) [table 3].,"According to projections, global temperatures are expected to increase between 1.1°C and 6.4°C (2.0°F and 11.5°F) by the end of this century, as indicated in table 3. Furthermore, it is anticipated th",claude-haiku,False,high,['CONTENT'],"Temperature range in Fahrenheit is inverted in the transformed text (2.0°F and 11.5°F should correspond to 1.1°C and 6.4°C respectively, but the original shows 2.0 and 11.5 as the full range equivalent to 1.1-6.4°C, making the transformed version semantically misaligned on the numerical mapping).",mistral-large-3,True,high,[],"All entities, events, modals, negations, conditions, and content are preserved."
patch_sem_llama_3_1_8b_ASSET_val_0369_abe64ef1,semantic,2,ASSET,"They claimed to be playing an April Fool's joke, but most people who saw the signs were unfamiliar with the phrase.","Most individuals who spotted the signs didn't recognize the term ""April Fool's"" as a pretext for a prank, despite the perpetrators' assertion that they were merely joking.",claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original states people were unfamiliar with 'the phrase' (ambiguous referent), while the transformed text specifically claims people didn't recognize 'April Fool's' as a pretext, which adds interpretation not present in the original and changes what people were unfamiliar with.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor structural changes."
patch_sem_llama_3_1_8b_ASSET_val_0385_391c2af8,semantic,1,ASSET,"One winter night, she was left alone while her son and his wife went to a basketball game.","On a cold winter evening, she found herself at home, unaccompanied by her son and daughter-in-law as they attended a high school basketball match.",claude-haiku,False,high,"['AGENTS', 'CONTENT']","The original specifies 'night' while the transformed says 'evening'; more critically, the original does not specify the basketball game was at a high school level, which is new information not in the original.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved despite slight differences in phrasing."
patch_sem_gemma_3_27b_ASSET_test_0099_c9e3c5b5,semantic,1,ASSET,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their pre","When Shade rashly breaks a crucial rule, he begins the central storyline of the book and unintentionally starts a series of occurrences resulting in the ruin of his colony’s habitat, compelling them t",claude-haiku,False,high,"['AGENTS', 'CONTENT']","The transformed text changes 'separation from them' to 'exile from his people,' which introduces a different consequence with stronger negative connotations, and 'defies that law' is transformed to 'breaks a crucial rule,' altering the specificity of the original action.",mistral-large-3,True,high,[],"All entities, events, and consequences are preserved with similar phrasing."
patch_sem_gemma_3_27b_ASSET_test_0101_d97eb6e5,semantic,1,ASSET,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,"This chess match utilizes a rapid format, granting each player twelve minutes to complete all their moves.",claude-haiku,False,high,['CONTENT'],"Speed chess (typically 3-5 minutes per player) and rapid chess (10-60 minutes per player) are distinct tournament formats; the original specifies 'speed chess' while the transformed uses 'rapid format,' which are not semantically equivalent terms.",mistral-large-3,True,high,[],The main facts and conditions are preserved.
patch_sem_gemma_3_27b_ASSET_test_0103_9e8b2b32,semantic,1,ASSET,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,"Subsequently, each of the two ex-presidents faced accusations of both sedition and disloyalty due to their involvement in the 1979 takeover and the 1980 Gwangju incident.",claude-haiku,True,high,[],"Both texts describe the same agents (two former presidents), same actions (being charged/accused), same charges (mutiny/sedition and treason/disloyalty are synonymous), and same historical events (1979 coup/takeover and 1980 Gwangju massacre/incident) with identical factual content.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The terms 'mutiny' and 'treason' are not semantically equivalent to 'sedition' and 'disloyalty', and 'massacre' is not equivalent to 'incident'."
patch_sem_llama_3_1_8b_ASSET_val_0394_904efc39,semantic,1,ASSET,Description Anchovies are small green fish with blue reflections due to a silver longitudinal stripe that runs from the base of the caudal fin.,"Anchovies possess a diminutive stature, characterized by an olive hue and iridescent blue undertones resulting from a slender, silvery streak that traverses their body, originating at the base of the ",claude-haiku,False,high,['CONTENT'],"The original describes anchovies as 'green' with 'blue reflections,' while the transformed text changes this to 'olive hue' with 'iridescent blue undertones,' which alters the specific color description.",mistral-large-3,True,high,[],"Both sentences describe the same physical characteristics of anchovies, using different but semantically similar language."
patch_sem_llama_3_1_8b_ASSET_val_0396_883b3b2d,semantic,1,ASSET,"Diacritical marks and non-English letters are ignored, while numerical entries such as ""1812, War of"" are alphabetised as if the number had been written out (""Eighteen-twelve, War of"").","Non-English characters and diacritical marks are disregarded, with numerical inputs like ""1812, War of"" being treated as if they were spelled out in full (""War of Eighteen Twelve"").",claude-haiku,False,high,['CONTENT'],"The transformed text changes the alphabetization order from 'Eighteen-twelve, War of' to 'War of Eighteen Twelve', altering where the entry would appear in alphabetical sorting.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor phrasing differences."
patch_sem_llama_3_1_8b_ASSET_val_0399_0a0b6330,semantic,2,ASSET,"These benefits are in some ways similar to those realized by owners of infrastructural capital which yields more goods, e. g. a factory which produces automobiles just as an apple tree produces apples","Similar advantages can be observed in the ownership of infrastructure assets that generate additional products, such as a manufacturing facility producing cars, much like how an orchard generates frui",claude-haiku,False,medium,['CONTENT'],"The original specifies 'apple tree produces apples' (singular tree type, specific fruit) while the transformed generalizes to 'orchard generates fruit' (multiple trees, unspecified fruit), altering the precision and specificity of the analogy.",mistral-large-3,True,high,[],"All key elements including entities, actions, and content are preserved with only minor stylistic changes."
patch_sem_llama_3_1_8b_ASSET_val_0400_84eb6379,semantic,1,ASSET,"Greenland first entertained the idea of a flag of its own in 1973 when five Greenlanders proposed a green, white and blue flag.","In 1973, a group of five Greenlandic individuals initially floated the concept of adopting a national flag for their country. Their proposed design featured a predominantly green hue complemented by w",claude-haiku,False,high,['CONTENT'],"The original specifies the flag colors as 'green, white and blue' (three equal colors), but the transformed text describes it as 'predominantly green' with 'white and blue accents,' which misrepresents the color composition and emphasis.",mistral-large-3,True,high,[],"All key elements including the year, the number of proposers, and the flag colors are preserved."
patch_sem_gemma_3_27b_ASSET_test_0111_48e396e1,semantic,1,ASSET,"Development Stable releases are rare, but there are often Subversion snapshots which are stable enough to use.","Although fully released, finalized versions don’t appear frequently, regularly updated Subversion builds are typically reliable for use.",claude-haiku,False,high,"['CONTENT', 'NEGATION']","The transformed text contradicts the original by stating versions are 'fully released, finalized' when the original states 'stable releases are rare,' and misrepresents snapshots as 'regularly updated builds' rather than occasional snapshots.",mistral-large-3,True,high,[],Both sentences convey that stable releases are rare but Subversion snapshots or builds are usually stable enough to use.
patch_sem_gemma_3_27b_ASSET_test_0112_41596090,semantic,1,ASSET,"Finally in 1482 the Order dispatched him to Florence, the ‘ city of his destiny ’.","Ultimately, in the year 1482, the Order sent him to Florence, the place where he would achieve his ultimate purpose.",claude-haiku,False,high,['CONTENT'],"The original's neutral reference to Florence as 'city of his destiny' is transformed into an interpretive claim that he would 'achieve his ultimate purpose,' which adds subjective meaning not present in the original text.",mistral-large-3,True,high,[],"All key elements including the year, the entity (Order), the action (sent/dispatched), and the destination (Florence) are preserved, with the phrase 'city of his destiny' rephrased to 'place where he would achieve his ultimate purpose' maintaining the same meaning."
patch_sem_llama_3_1_8b_ASSET_val_0408_b60d8e0e,semantic,1,ASSET,The Renault Vel Satis is an executive car produced by the French manufacturer Renault.,"The Renault Vel Satis is a high-end automobile designed and manufactured by Renault, a prominent French automotive company.",claude-haiku,True,high,[],"Both sentences identify the same subject (Renault Vel Satis), describe it as a premium/high-end vehicle, and attribute it to Renault as a French manufacturer, with all core facts preserved.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']",The transformed text introduces additional descriptive phrases such as 'high-end automobile' and 'a prominent French automotive company' that are not present in the original text.
patch_sem_gemma_3_27b_ASSET_test_0122_979bc282,semantic,1,ASSET,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,"Initially, Chauvin seemed reluctant to accept the honor, appearing uncomfortable at the prospect of receiving the award.",claude-haiku,False,high,"['MODALS', 'CONTENT']","The original states Chauvin 'may not accept' (uncertainty about acceptance), while the transformed only describes reluctance and discomfort without preserving the modal of potential non-acceptance; additionally, 'embarrassed' is not equivalent to 'uncomfortable/reluctant.'",mistral-large-3,True,high,[],Both sentences convey that Chauvin was hesitant and uncomfortable about receiving his award.
